,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
515,54,2,53833,9,2,11,0,4,1,50,38,0
516,21,2,151158,15,4,9,1,4,0,25,38,0
517,43,2,125577,11,5,0,4,2,0,40,38,0
518,32,2,242323,15,4,0,3,4,0,40,38,0
519,31,5,195181,12,2,9,0,4,1,35,38,1
520,26,2,341672,15,4,0,2,1,1,60,18,0
521,35,2,116369,11,4,2,1,4,1,40,38,0
522,73,2,113446,4,2,3,0,4,1,54,38,1
523,25,4,121285,9,4,11,1,4,0,40,38,0
524,58,4,25124,8,2,4,0,4,1,65,38,0
525,32,2,182274,11,5,7,3,4,0,37,38,0
526,28,2,103548,9,2,9,0,4,1,40,38,0
527,41,4,38434,12,4,11,1,4,0,30,38,0
528,53,4,317313,11,2,2,0,4,1,48,38,0
529,49,2,177543,11,5,0,4,4,0,35,38,0
530,55,2,139834,9,2,9,0,4,1,40,38,1
531,29,2,118478,15,2,0,5,4,0,50,38,1
532,28,4,147951,8,2,4,0,4,1,80,38,0
533,44,2,201734,11,2,2,0,4,1,45,38,0
534,41,2,198196,12,2,3,0,4,1,45,38,1
535,26,2,141876,8,2,11,0,4,1,45,38,1
536,23,2,325179,11,2,11,0,4,1,40,38,1
537,37,4,143774,9,2,9,5,4,0,40,10,1
538,23,2,152328,9,4,9,3,4,1,50,38,1
539,33,2,479600,15,4,7,4,2,0,40,38,0
540,44,2,180599,11,4,2,3,4,1,40,38,1
541,21,2,448026,15,4,10,3,4,1,30,38,0
542,36,2,300333,1,2,3,0,4,1,40,4,0
543,44,1,184105,9,2,0,0,4,1,40,38,0
544,23,2,202084,11,4,7,4,2,0,40,38,0
545,26,2,29515,11,0,3,3,4,1,40,38,0
546,32,2,247328,4,4,7,1,4,1,40,25,0
547,31,2,188246,15,2,5,0,4,1,40,38,1
548,50,1,105788,11,5,3,4,2,0,35,38,0
549,18,3,352640,15,4,0,3,4,0,20,38,0
550,49,2,132576,9,2,3,0,4,1,50,38,1
551,59,2,128829,11,0,7,1,4,0,40,38,0
552,38,2,93140,11,5,6,4,2,0,28,38,0
553,50,3,155965,15,2,11,0,4,1,55,38,0
554,51,3,335902,15,2,2,0,4,1,55,38,0
555,22,2,158522,15,4,6,3,1,1,35,38,0
556,54,2,174806,11,2,6,5,4,0,40,38,1
557,37,2,32207,11,4,13,1,4,1,40,38,0
558,31,2,43607,9,6,0,4,4,1,60,38,0
559,67,5,168224,9,2,3,0,4,1,40,38,0
560,21,2,311376,15,4,3,2,4,0,40,38,0
561,30,2,101562,11,4,0,1,4,0,40,38,0
562,32,1,267859,15,2,10,0,4,1,50,4,0
563,36,2,86143,8,4,2,3,1,1,40,38,0
564,33,1,217304,9,4,0,1,2,1,40,38,0
565,37,2,410034,11,2,2,0,4,1,56,38,0
566,29,2,293073,14,2,9,0,4,1,48,38,1
567,26,2,247425,15,4,11,1,2,1,40,13,0
568,51,2,128338,5,2,9,0,4,1,40,38,0
569,39,2,189344,11,2,6,0,4,1,40,25,0
570,18,2,366154,11,4,7,1,4,1,30,38,0
571,52,2,163051,2,2,6,0,4,1,40,38,0
572,31,2,437200,15,2,4,0,4,1,40,25,0
573,45,2,323798,9,2,3,0,4,1,53,38,1
574,38,2,182570,15,2,6,0,4,1,38,38,0
575,21,2,200318,7,4,11,1,4,0,35,38,0
576,33,2,48520,11,5,5,1,4,1,40,38,0
577,39,2,130007,15,0,2,4,4,1,40,38,0
578,31,2,166248,11,2,6,0,4,1,40,38,0
579,43,2,203554,9,2,3,0,4,1,50,38,1
580,33,3,291333,9,2,3,0,4,1,45,38,1
581,49,4,39140,11,2,4,0,4,1,60,38,0
582,41,2,266439,11,2,6,0,4,1,40,38,0
583,55,4,126840,15,0,6,1,4,1,40,38,0
584,52,2,166419,15,0,0,1,2,0,37,38,0
585,42,2,287129,9,0,9,1,2,1,40,38,0
586,24,2,206827,15,4,0,3,4,0,30,38,0
587,42,2,173888,11,3,0,1,4,1,52,38,0
588,41,5,253250,9,2,3,0,4,1,40,38,1
589,35,2,337239,11,2,6,0,4,1,40,25,0
590,54,0,201127,12,0,3,1,4,1,42,38,1
591,24,2,403107,4,4,5,2,4,1,40,25,0
592,57,0,223892,9,2,3,5,4,0,40,38,1
593,58,5,191318,12,2,3,0,4,1,40,38,1
594,32,2,394708,11,4,7,4,2,1,40,38,0
595,22,2,119474,11,4,11,3,4,0,25,38,0
596,20,2,419984,11,0,7,4,4,0,25,38,0
597,26,1,197897,11,4,0,3,2,0,20,8,0
598,33,2,286675,1,2,2,0,4,1,40,38,0
599,19,2,191986,0,4,11,4,4,0,40,38,0
600,50,4,90525,11,2,7,5,4,0,20,38,1
601,32,2,56150,11,2,11,0,4,1,40,38,0
602,51,1,248327,9,2,13,0,2,1,40,38,1
603,18,2,90860,15,4,11,3,1,0,20,38,0
604,35,0,104858,12,2,3,0,4,1,50,38,1
605,46,2,196707,11,0,2,1,4,1,55,38,0
606,37,2,29430,11,0,11,4,4,1,45,38,0
607,45,2,54038,15,2,0,5,4,0,20,38,1
608,63,2,281025,6,2,5,0,4,1,32,38,0
609,53,2,258832,11,4,7,2,1,1,10,29,0
610,24,2,131220,11,4,0,3,2,0,40,38,0
611,47,2,265097,11,2,6,0,4,1,40,38,0
612,41,2,185057,11,4,3,4,4,0,40,38,0
613,27,2,169557,11,0,6,1,4,1,40,38,0
614,35,3,333636,11,2,3,0,2,1,75,38,0
615,19,2,181652,15,4,0,3,4,0,24,38,0
616,47,2,34307,15,5,7,1,4,0,35,38,0
617,25,0,198813,9,4,0,4,2,0,40,38,0
618,59,1,240030,14,2,3,0,4,1,40,38,1
619,28,2,226089,0,4,6,4,4,0,40,38,0
620,17,2,190941,0,4,11,3,4,0,20,38,0
621,21,2,160261,15,4,3,3,1,1,50,8,0
622,31,2,208458,11,0,11,4,3,0,40,25,0
623,49,2,112761,11,0,5,1,4,0,40,38,0
624,48,1,67716,12,2,9,0,4,1,50,38,1
625,60,4,121076,10,0,11,1,4,1,20,38,0
626,33,4,182556,2,4,13,1,4,1,40,38,0
627,40,2,231348,11,2,2,0,4,1,40,38,0
628,42,2,55395,15,2,2,0,4,1,52,38,0
629,34,2,344073,11,2,13,0,4,1,40,38,0
630,38,0,318912,8,0,0,3,2,1,52,38,0
631,58,4,237546,15,2,3,0,4,1,70,38,1
632,52,2,305090,15,5,11,2,4,0,55,38,0
633,22,1,198478,15,2,10,0,4,1,40,38,0
634,24,2,321435,9,2,4,0,4,1,35,38,1
635,39,2,259716,11,0,6,4,4,0,40,25,0
636,41,2,191547,12,2,3,0,4,1,55,38,1
637,56,2,225927,6,2,2,0,4,1,40,38,0
638,21,2,256504,11,4,7,1,4,0,40,38,0
639,29,2,168526,11,0,11,4,4,0,25,38,0
640,45,2,44489,8,0,7,1,4,1,10,38,0
641,44,1,159449,15,2,10,0,4,1,80,38,1
642,54,2,387540,12,2,9,0,4,1,45,38,1
643,24,2,314819,15,4,2,1,4,1,40,38,0
644,40,2,34722,9,2,3,0,4,1,50,38,0
645,43,5,125831,9,4,9,3,4,1,60,38,1
646,41,4,264663,1,0,7,1,4,0,40,38,0
647,32,2,294121,8,0,0,1,4,0,40,38,0
648,31,2,83912,9,2,0,5,4,0,25,25,0
649,26,2,241626,11,0,0,1,4,1,40,38,0
650,50,5,137815,9,2,2,0,4,1,40,38,1
651,62,3,153891,8,2,3,0,4,1,40,38,0
652,24,2,83774,11,2,7,0,4,1,45,38,0
653,58,2,199067,9,0,3,1,4,1,65,38,1
654,44,3,57233,15,2,2,0,4,1,40,38,1
655,44,2,211517,2,0,7,1,4,1,40,38,0
656,37,3,132879,15,2,13,0,4,1,50,38,1
657,65,4,72776,5,4,4,1,4,1,40,38,0
658,33,2,54318,11,2,2,0,4,1,40,38,1
659,56,4,174564,12,2,9,0,4,1,60,38,1
660,35,2,179579,12,2,3,0,4,1,48,38,1
661,33,2,187618,9,4,9,3,4,1,40,38,0
662,35,2,186819,9,2,12,0,4,1,48,38,0
663,47,4,60087,15,3,3,1,4,0,60,38,0
664,35,4,28987,6,2,2,0,0,1,96,38,0
665,56,2,187355,15,0,11,4,4,0,40,38,0
666,29,3,218555,12,4,9,3,4,1,40,38,0
667,53,3,94214,14,2,9,0,1,1,50,36,1
668,42,2,204729,8,5,11,4,2,0,25,38,0
669,24,2,236696,9,4,12,1,4,1,50,35,0
670,33,2,179747,11,2,6,0,4,1,40,38,0
671,42,2,187322,0,2,11,0,4,1,45,38,0
672,38,5,116975,15,2,10,0,4,1,50,38,1
673,32,2,205950,11,4,6,3,4,1,40,38,0
674,20,4,190968,5,4,2,3,4,1,20,38,0
675,32,2,160458,11,2,2,0,4,1,50,38,0
676,28,1,190911,15,2,10,0,4,1,40,38,1
677,51,2,85382,11,2,2,0,4,1,55,38,1
678,41,1,129793,11,4,7,3,4,1,30,38,0
679,37,1,270181,7,3,7,4,2,0,50,38,0
680,23,2,243723,11,2,7,5,4,0,40,38,0
681,40,2,168113,11,2,2,0,4,1,40,38,0
682,47,2,652784,0,2,6,0,4,1,40,38,0
683,46,4,315984,11,2,3,0,4,1,50,38,0
684,24,2,311311,9,4,11,1,4,1,40,38,0
685,40,2,111336,11,0,6,4,2,0,28,38,0
686,30,4,100252,11,2,6,3,1,1,60,34,0
687,41,5,186990,14,6,9,1,3,0,52,38,1
688,37,5,241633,9,2,0,5,2,0,45,38,1
689,49,0,252616,11,2,13,0,1,1,40,29,0
690,41,0,46366,9,2,3,5,2,0,50,38,1
691,52,1,266138,8,2,3,0,4,1,35,38,0
692,23,2,32732,15,4,11,1,4,1,50,38,0
693,34,2,361978,11,0,2,4,2,0,40,38,0
694,25,5,77661,9,4,3,1,4,0,40,38,1
695,44,3,60087,11,2,2,0,4,1,45,38,1
696,31,1,197550,11,0,9,4,4,1,33,38,0
697,53,2,170701,9,0,0,4,4,0,40,38,0
698,62,2,159822,11,2,3,0,4,1,50,38,0
699,35,2,211494,9,4,3,1,4,1,55,38,0
700,30,0,340899,9,4,9,1,4,1,40,38,0
701,48,5,224752,11,2,0,5,4,0,40,38,1
702,36,2,102568,9,4,9,1,4,0,40,38,1
703,32,2,220690,1,0,7,1,4,1,33,38,0
704,22,2,303170,15,4,8,3,4,0,28,38,0
705,19,2,192162,11,4,9,1,4,0,40,38,0
706,26,2,201635,11,4,0,1,4,0,40,38,0
707,56,5,133728,15,2,3,0,4,1,35,38,1
708,45,2,347025,5,6,7,4,4,0,21,38,0
709,23,2,110998,15,4,0,3,1,0,40,29,0
710,31,2,122347,11,5,5,1,4,1,40,38,0
711,30,2,127875,1,4,11,4,4,0,8,38,0
712,42,2,167534,11,2,5,0,4,1,35,38,0
713,27,5,152560,14,2,9,0,4,1,60,38,0
714,37,2,265144,9,2,3,0,4,1,50,38,1
715,31,2,302679,11,4,6,1,4,1,60,38,0
716,33,2,290763,9,5,9,1,4,0,40,38,0
717,64,2,86837,13,2,5,0,1,1,40,29,0
718,32,2,147118,11,0,7,1,4,0,40,38,0
719,37,2,169469,15,2,2,0,4,1,40,38,0
720,25,2,189334,1,2,13,0,4,1,40,38,0
721,49,2,139571,11,2,0,0,4,1,40,38,0
722,36,2,111545,9,2,9,0,4,1,40,38,1
723,67,2,72776,15,2,5,0,4,1,15,38,0
724,54,2,307973,11,2,5,0,4,1,40,38,1
725,45,1,211666,10,4,9,1,4,0,40,38,1
726,30,2,143766,15,4,2,1,4,1,40,38,0
727,39,5,112812,11,2,10,2,4,0,40,38,0
728,57,2,43290,0,0,7,1,0,0,20,38,0
729,57,2,111385,0,4,7,1,4,1,40,38,0
730,23,4,145744,11,2,4,0,4,1,40,38,0
731,49,1,126754,11,2,7,2,4,1,40,21,0
732,46,5,54260,9,2,9,0,4,1,10,38,1
733,41,5,34895,9,4,12,1,4,0,43,38,0
734,44,2,166740,8,2,12,0,4,1,45,38,0
735,25,2,143062,9,4,7,3,4,0,30,38,0
736,34,1,191957,9,2,2,0,2,1,45,38,1
737,24,2,109456,9,4,11,3,4,1,25,38,0
738,32,2,198183,9,4,3,1,4,0,45,38,0
739,27,1,157449,11,2,12,0,4,1,50,38,1
740,67,2,53874,2,2,6,0,2,1,40,4,0
741,36,2,191754,11,2,2,0,4,1,40,38,0
742,40,2,320071,15,0,3,1,4,1,48,38,0
743,24,2,164574,11,2,13,0,4,1,40,38,0
744,46,2,185870,9,2,11,0,4,1,40,38,1
745,44,5,165745,11,0,0,4,4,0,38,38,0
746,23,4,40323,15,2,2,0,4,1,40,38,1
747,46,2,199378,14,4,9,1,4,1,90,38,0
748,31,2,289889,8,4,12,1,4,1,40,38,0
749,21,1,152200,15,2,10,3,2,1,40,38,0
750,61,2,198231,11,2,2,0,4,1,40,38,1
751,71,4,28865,11,2,4,0,4,1,15,38,0
752,42,2,26915,9,2,3,0,4,1,40,38,1
753,21,5,204034,15,4,7,1,4,0,16,38,0
754,21,2,243368,13,4,4,1,4,1,25,25,0
755,28,1,191088,9,0,9,1,4,0,60,38,0
756,27,1,194515,7,4,9,3,2,0,37,38,0
757,32,2,28984,15,4,7,1,4,0,25,38,0
758,47,2,125892,11,0,5,1,4,1,40,38,0
759,22,2,37932,7,4,3,1,4,1,35,8,0
760,56,2,249751,11,2,12,0,4,1,40,38,0
761,20,2,191948,11,2,7,2,4,0,40,38,0
762,30,2,97306,15,4,11,1,4,0,40,38,0
763,22,2,176178,15,4,7,3,4,0,25,38,0
764,28,2,142764,8,2,2,0,4,1,45,38,1
765,50,2,148431,12,2,3,0,4,1,55,38,1
766,66,5,148380,11,2,6,5,4,0,10,38,0
767,38,2,314890,15,4,7,1,4,1,46,38,0
768,62,2,177493,2,2,3,0,4,1,30,38,0
769,36,0,327435,12,0,12,1,4,0,40,38,1
770,47,2,275967,0,2,2,0,4,1,35,38,0
771,25,2,176520,11,4,12,1,4,1,40,38,0
772,26,2,186463,15,2,13,0,4,1,40,38,0
773,37,2,50380,1,2,4,0,4,1,40,38,0
774,70,4,323987,5,2,2,0,4,1,8,38,0
775,52,2,192445,1,2,13,0,4,1,40,38,0
776,70,2,142851,6,2,3,0,4,1,18,38,0
777,19,5,42750,11,4,10,3,4,1,40,38,0
778,23,2,199011,1,4,2,3,4,1,3,38,0
779,37,2,173963,1,5,11,4,2,0,40,38,0
780,45,5,284763,15,0,9,4,2,0,40,38,0
781,29,2,108775,9,2,3,0,4,1,50,38,1
782,56,4,233312,9,2,3,0,4,1,20,30,0
783,50,2,197826,12,2,12,0,4,1,40,38,0
784,20,2,123007,11,4,0,2,4,1,30,38,0
785,26,2,264012,9,4,0,1,4,1,40,38,0
786,41,3,214247,14,2,9,0,4,1,60,38,1
787,21,2,200121,11,4,5,3,4,1,40,38,0
788,48,4,138069,4,2,2,0,4,1,50,38,0
789,22,2,33551,15,4,7,1,4,1,40,38,0
790,37,5,89083,7,2,7,0,4,1,35,38,0
791,47,2,369438,15,2,2,0,2,1,30,38,1
792,61,2,93997,9,0,11,4,4,1,40,38,0
793,47,1,169699,12,2,9,0,4,1,40,38,1
794,37,2,115429,11,2,2,0,4,1,25,38,0
795,46,5,96652,8,5,0,4,2,0,40,38,0
796,42,4,103759,11,2,11,0,4,1,48,38,0
797,41,2,54422,11,0,0,4,4,0,40,38,0
798,33,1,107215,6,2,7,0,4,1,40,38,0
799,27,2,102142,7,4,12,1,4,1,40,38,0
800,40,0,134638,9,2,3,0,4,1,39,38,0
801,56,2,46920,0,2,6,0,4,1,40,38,0
802,35,0,207973,10,2,9,0,4,1,55,1,0
803,24,2,208946,8,4,2,1,4,1,40,38,0
804,73,4,252431,15,2,9,5,4,0,1,38,0
805,36,2,251730,15,4,11,1,4,1,50,38,0
806,31,2,301251,9,2,2,0,4,1,50,38,1
807,36,2,197274,11,4,5,1,2,1,40,38,0
808,37,2,106043,11,2,11,0,2,1,40,38,1
809,26,2,195636,9,4,9,1,4,0,55,38,0
810,20,2,237956,11,4,10,3,4,1,40,4,0
811,58,2,31532,9,2,9,0,4,1,40,38,1
812,45,5,276157,9,2,9,0,4,1,40,38,1
813,31,2,142921,9,4,12,1,4,0,40,38,0
814,44,2,217039,14,2,9,0,4,1,60,38,1
815,19,1,259169,15,4,9,3,4,0,30,38,0
816,54,2,409173,11,2,12,0,2,1,50,32,1
817,31,5,73161,12,2,9,0,4,1,40,38,0
818,27,2,241431,11,2,2,0,4,1,35,38,0
819,36,2,151764,15,2,11,0,4,1,40,38,1
820,47,0,131726,15,0,0,1,4,1,40,38,0
821,35,2,334291,9,2,3,0,4,1,45,38,0
822,42,2,67243,3,2,0,0,4,1,55,31,1
823,45,2,370261,9,0,3,1,4,0,40,38,0
824,70,2,573446,11,2,2,0,4,1,40,38,0
825,27,1,189775,2,4,7,3,2,0,44,38,0
826,36,2,312206,11,2,9,0,4,1,60,38,1
827,23,2,86939,11,3,6,1,4,1,40,38,0
828,25,2,221757,9,4,3,1,4,1,50,38,0
829,45,4,213140,15,2,2,0,4,1,45,38,1
830,24,2,308673,11,4,5,3,4,1,30,38,0
831,90,2,149069,7,2,11,0,4,1,50,38,1
832,50,2,69345,11,2,6,0,4,1,44,38,1
833,37,2,112158,11,2,2,0,4,1,99,38,1
834,31,2,386299,15,4,0,1,4,0,40,38,0
835,17,2,61838,1,4,4,3,4,1,40,38,0
836,26,2,290286,15,4,0,1,2,1,38,38,0
837,41,2,143069,10,2,9,0,4,1,60,38,0
838,50,3,145714,11,2,3,0,4,1,60,38,1
839,45,4,285570,11,2,13,0,4,1,80,38,0
840,54,4,399705,15,2,11,0,4,1,55,38,1
841,54,2,186224,11,2,2,0,4,1,40,38,0
842,38,2,172918,11,4,6,3,4,1,40,38,0
843,22,2,198270,11,2,11,2,4,0,38,38,0
844,43,2,307767,11,2,6,0,4,1,40,38,0
845,30,2,169002,9,2,12,0,4,1,40,38,1
846,42,2,99203,11,5,2,1,4,1,40,38,0
847,48,2,197836,15,2,6,0,4,1,40,38,1
848,56,2,140136,15,2,13,0,2,1,35,38,1
849,21,1,402230,15,4,0,4,4,1,36,38,0
850,45,2,167159,9,2,2,0,4,1,40,38,0
851,37,2,116409,14,2,3,0,4,1,40,38,1
852,38,1,105161,9,2,9,0,4,1,30,38,0
853,34,2,263908,15,2,11,0,4,1,50,38,0
854,29,2,189565,11,0,10,3,4,1,40,38,0
855,24,2,224059,11,2,6,0,4,1,40,38,0
856,35,2,240988,7,4,6,1,4,1,55,38,0
857,39,4,41017,0,2,13,0,4,1,70,38,0
858,73,4,214498,5,2,4,0,4,1,12,38,0
859,57,2,186361,8,4,7,3,4,0,40,38,0
860,35,3,165799,9,2,11,0,4,1,50,38,0
861,60,2,266983,11,2,5,0,4,1,32,38,0
862,54,2,226497,11,2,6,0,4,1,40,38,0
863,53,4,99516,9,2,2,0,4,1,40,38,0
864,23,2,177287,15,4,3,2,4,0,40,38,0
865,57,4,27385,15,2,3,0,4,1,48,38,1
866,27,4,147452,0,4,11,3,4,0,48,38,0
867,25,2,144334,11,4,3,3,2,1,40,38,0
868,38,2,217926,11,2,2,0,2,1,40,38,0
869,48,2,153312,15,2,11,0,2,1,60,38,1
870,24,2,126822,11,4,0,4,4,0,45,38,0
871,67,3,51415,15,2,11,0,4,1,40,38,0
872,20,2,171886,11,4,7,3,2,1,35,38,0
873,38,2,216319,10,2,9,0,1,1,40,2,1
874,54,2,279337,5,2,2,0,4,1,40,38,0
875,20,4,115085,15,4,4,3,4,1,40,38,0
876,57,2,453233,0,5,3,1,4,1,55,38,0
877,34,0,400943,9,4,3,1,4,1,44,38,0
878,34,2,226883,11,5,2,4,4,1,49,38,0
879,80,2,138050,11,3,6,1,4,0,16,38,0
880,40,2,204585,11,2,6,5,4,0,40,38,0
881,19,1,220558,1,4,5,2,4,1,35,38,0
882,35,2,198841,15,2,10,0,4,1,56,38,0
883,21,2,67244,11,4,11,4,4,0,40,38,0
884,59,1,75785,1,2,7,0,4,1,40,38,0
885,53,2,85423,15,2,13,0,4,1,40,38,1
886,41,4,134724,8,2,7,5,4,0,40,38,1
887,59,2,109567,11,2,13,0,4,1,55,38,0
888,52,2,157413,3,0,4,1,2,1,40,38,0
889,48,2,238567,4,2,5,0,4,1,40,25,0
890,24,2,153133,2,4,6,3,2,1,40,38,0
891,49,2,186256,14,2,11,0,4,1,40,38,1
892,19,2,260265,11,4,0,3,4,1,50,38,0
893,50,2,131819,11,0,7,1,4,0,40,38,0
894,39,2,141584,7,2,2,0,4,1,60,38,1
895,25,2,245121,11,2,7,5,2,0,40,38,0
896,66,2,22502,5,0,7,2,1,0,40,29,0
897,30,2,23778,15,4,3,1,4,1,40,38,0
898,49,2,380922,12,2,3,0,4,1,80,38,1
899,40,4,173651,15,2,2,0,4,1,45,38,0
900,38,2,191137,0,2,7,0,4,1,40,38,0
901,25,2,217006,1,2,2,0,4,1,40,38,0
902,51,5,22211,11,0,3,1,4,1,37,38,1
903,23,1,57711,9,4,0,3,4,0,40,10,0
904,60,4,123190,6,2,3,0,4,1,67,38,1
905,44,2,110028,11,0,11,1,4,1,60,38,1
906,53,4,174102,14,0,9,4,4,1,60,38,1
907,66,4,183249,9,2,9,0,4,1,20,38,1
908,44,1,49665,8,0,6,4,0,1,40,38,0
909,38,2,210438,11,2,6,0,2,1,40,38,1
910,30,2,53373,9,2,0,0,4,1,40,38,1
911,36,2,295706,11,4,6,1,4,1,42,38,0
912,38,1,273457,15,2,0,0,4,1,40,38,1
913,31,0,165949,9,4,3,1,4,0,45,38,0
914,26,2,142152,1,4,13,1,4,0,35,38,0
915,23,2,189203,15,4,7,1,4,1,25,38,0
916,58,5,179089,9,2,0,5,4,0,40,38,0
917,44,4,53956,9,2,3,0,4,1,40,38,0
918,59,3,77816,14,2,9,0,4,1,40,38,1
919,36,1,74593,15,2,3,0,4,1,40,38,0
920,42,2,196158,15,0,7,1,4,0,52,38,1
921,17,2,28544,1,4,11,1,4,0,20,38,0
922,59,1,662460,0,6,9,4,4,0,15,38,0
923,22,2,152328,15,4,4,1,4,1,40,38,0
924,40,2,120277,9,2,11,0,4,1,45,38,0
925,36,2,180278,9,4,9,1,2,1,40,38,0
926,49,2,111558,11,2,0,5,4,0,25,38,1
927,38,4,195686,11,5,3,4,4,1,25,38,0
928,48,2,226696,11,2,2,0,2,1,40,38,0
929,33,2,172237,7,2,11,0,4,1,46,38,0
930,34,4,114074,8,6,3,4,4,0,40,38,0
931,58,1,218724,11,6,7,1,4,1,40,38,0
932,52,2,134190,0,0,13,4,4,1,40,38,0
933,45,1,181964,15,2,9,0,4,1,47,38,1
934,37,2,385330,5,5,7,4,2,1,40,38,0
935,48,2,242406,11,2,6,0,4,1,40,5,0
936,40,0,107584,9,2,2,0,4,1,40,38,1
937,29,2,127892,9,2,11,0,4,1,45,38,0
938,33,2,160261,8,2,12,0,1,1,10,38,0
939,48,2,153254,11,2,12,0,2,1,48,38,0
940,36,4,294672,9,2,3,5,4,0,40,38,0
941,31,2,145924,15,0,6,4,4,0,35,38,0
942,41,4,280005,15,2,2,0,4,1,50,38,0
943,29,0,66893,9,4,9,1,4,1,40,38,0
944,20,2,47039,15,4,2,3,4,1,40,38,0
945,53,0,36186,9,2,3,0,4,1,40,38,1
946,37,2,159383,11,0,11,4,4,0,40,38,0
947,28,2,192010,9,2,7,5,4,0,35,38,0
948,27,2,216479,9,4,11,1,4,0,40,38,0
949,23,2,211345,15,4,0,3,4,0,40,26,0
950,25,2,203561,8,2,12,0,4,1,56,38,1
951,63,2,170815,15,2,9,0,4,1,38,38,0
952,65,4,200565,15,2,11,0,4,1,18,38,0
953,77,2,89655,11,6,0,1,4,0,40,38,0
954,32,2,234195,11,0,7,1,4,1,40,38,0
955,40,2,98466,11,2,2,0,4,1,40,38,1
956,67,2,191437,11,6,0,1,4,0,40,38,0
957,24,1,134181,12,4,9,3,4,0,40,38,0
958,53,5,195690,10,2,9,0,4,1,50,38,1
959,37,3,94869,12,0,9,1,2,1,40,38,1
960,44,5,267464,15,5,12,3,2,0,40,38,0
961,17,2,81010,1,4,11,3,4,0,20,38,0
962,47,2,54260,8,2,3,0,4,1,60,38,1
963,62,0,171995,0,2,5,0,2,1,40,38,0
964,39,2,245665,7,0,9,1,4,1,60,38,0
965,32,5,189838,15,0,9,2,4,0,40,38,0
966,25,2,629900,9,2,9,5,2,0,40,38,1
967,30,2,84119,11,2,3,0,4,1,65,38,1
968,47,2,47343,12,2,3,0,4,1,50,38,1
969,40,2,103614,0,0,2,3,4,1,40,38,0
970,38,2,303092,11,2,3,0,4,1,40,38,0
971,41,5,124520,12,2,9,0,4,1,40,38,1
972,21,2,220857,15,4,11,3,4,1,20,38,0
973,32,5,247481,7,2,9,0,4,1,48,38,1
974,54,2,283281,5,4,2,1,2,1,50,38,0
975,31,2,25610,13,4,5,1,0,1,25,38,0
976,42,2,13769,8,0,9,4,4,1,40,38,0
977,23,2,283969,0,4,5,3,4,1,40,25,0
978,18,2,185522,11,4,11,3,4,0,33,38,0
979,37,2,144005,15,4,11,1,4,1,50,38,0
980,53,5,205949,7,0,0,4,0,0,40,38,0
981,50,2,158948,11,2,9,0,4,1,84,38,0
982,64,2,240357,11,6,0,1,4,0,40,38,1
983,55,2,243929,12,2,9,0,4,1,60,38,0
984,63,2,201700,9,2,11,0,4,1,40,38,1
985,53,2,208402,15,0,0,4,3,0,45,25,0
986,18,2,120599,1,4,0,4,4,1,40,38,0
987,33,2,231826,1,2,2,0,4,1,40,25,0
988,62,2,499971,1,6,5,1,2,0,40,38,0
989,56,2,227972,12,2,9,0,4,1,48,10,1
990,58,5,299680,12,2,0,0,4,1,43,38,1
991,33,2,231822,0,5,11,4,4,0,38,38,0
992,58,2,185459,11,2,13,0,4,1,45,38,0
993,44,2,90582,9,2,2,0,4,1,50,38,1
994,81,2,184615,5,6,6,4,4,0,40,38,0
995,28,2,173858,11,4,2,2,1,1,35,2,0
996,28,2,132326,11,4,0,3,4,1,40,38,0
997,43,2,315037,9,2,2,0,4,1,45,38,1
998,51,2,175122,11,2,0,5,4,0,40,38,0
999,23,2,239577,15,4,9,3,4,1,52,38,0
1000,48,4,96975,11,5,7,4,4,0,45,38,0
1001,45,3,61885,9,2,3,0,4,1,48,38,1
1002,48,2,185870,0,2,13,0,4,1,70,38,0
1003,37,5,142282,11,0,7,1,4,0,16,38,0
1004,34,2,334744,12,2,0,0,4,1,50,38,1
1005,63,4,201600,15,2,11,0,4,1,60,38,1
1006,38,2,34378,5,2,2,0,4,1,40,38,0
1007,29,2,180271,11,4,12,3,4,1,40,38,0
1008,33,2,123833,6,2,6,0,4,1,40,38,0
1009,47,2,213304,4,5,7,4,4,0,40,7,0
1010,30,2,296538,6,0,4,3,4,1,30,38,0
1011,35,2,391937,15,2,3,0,4,1,40,38,0
1012,54,3,175339,9,2,11,0,4,1,40,38,1
1013,26,2,60726,12,4,3,1,2,1,50,38,0
1014,39,2,191103,11,4,2,1,4,1,54,38,0
1015,34,5,32174,11,5,7,1,4,0,40,38,0
1016,55,2,176219,9,2,6,0,1,1,40,18,0
1017,33,4,294434,8,2,4,0,4,1,76,38,1
1018,17,2,310885,5,4,7,3,4,1,36,25,0
1019,27,2,171133,0,4,7,3,4,0,38,38,0
1020,53,2,162951,6,2,5,0,4,1,41,38,1
1021,43,2,223934,15,4,0,1,4,0,40,38,0
1022,22,2,23940,11,4,3,1,1,1,40,38,0
1023,52,2,88073,9,0,12,4,4,0,50,38,0
1024,60,2,57371,5,2,2,0,4,1,40,38,0
1025,55,4,73684,9,2,11,0,4,1,65,38,1
1026,39,2,107164,11,2,12,0,4,1,40,38,1
1027,29,2,120126,9,2,3,0,4,1,40,38,1
1028,41,4,54611,11,2,13,0,4,1,50,38,1
1029,61,2,131117,11,6,13,4,4,0,40,32,0
